STATE,County,FACILITY NAME,AVG. ESTIMATE RELEASE (lb)
AL,Calhoun,LEE BRASS,180.6
AL,Calhoun,KRONOSPAN LLC,7428.37
AL,Calhoun,FITCO,0
SC,Calhoun,ALAGLASS POOLS,13997.5
AL,Calhoun,NEW FLYER OF AMERICA,0
AL,Calhoun,GENERAL DYNAMICS OTS (ANNISTON),0
AL,Calhoun,CARFAIR COMPOSITES USA INC - ANNISTON,21518.5
AL,Calhoun,M & H VALVE CO,2.71
SC,Calhoun,DOMINION ENERGY SOUTH CAROLINA - COLUMBIA ENERGY CENTER,19418.5
SC,Calhoun,EASTMAN CHEMICAL CO SOUTH CAROLINA OPERATIONS,5357.5
AL,Calhoun,AMERICAN PHOENIX INC,5
AL,Calhoun,SOUTHERN TOOL INC,168.33
SC,Calhoun,DAK AMERICAS LLC-COLUMBIA SITE,17965.5
AL,Calhoun,BAE SYSTEMS PLATFORMS & SERVICES LP,27.83
KY,Calloway,BRIGGS & STRATTON CORP,2.16
KY,Calloway,VANDERBILT CHEMICALS LLC-MURRAY DIV,835.93
KY,Calloway,PELLA CORP - MURRAY OPERATIONS,3546
KY,Calloway,SAPUTO DAIRY FOODS USA LLC,0
GA,Camden,U.S. NAVY KINGS BAY NAVAL SUBMARINE BASE,1
GA,Camden,AGLOGIC CHEMICAL LLC - CAMDEN PLANT,1036.25
KY,Campbell,SEGEPO-FSM INC,13252
KY,Campbell,IPSCO TUBULARS (KENTUCKY) INC,0
KY,Campbell,CONTINENTAL SILVER GROVE LLC,30.48
KY,Campbell,ANDREWS LASER WORKS,0
TN,Campbell,BLUE RIDGE PAPER PRODUCTS DBA EVERGREEN PACKAGING,0
TN,Campbell,GEORGE'S PREPARED FOODS,125
KY,Carroll,PMC ORGANOMETALLIX INC,558.2
GA,Carroll,CRAIG WIRE PRODUCTS LLC,69.75
TN,Carroll,US ARMY NATIONAL GUARD MILAN RANGE(S),0
GA,Carroll,SOUTHWIRE CO NORTH CAMPUS,5.13
TN,Carroll,HEXPOL - HUNTINGDON (PKA PREFERRED COMPOUNDING CORP),0
GA,Carroll,SOUTHWIRE CO,745.98
TN,Carroll,GRANGES AMERICAS INC,65.62
KY,Carroll,CERTAINTEED GYPSUM,0.2
GA,Carroll,PILGRIM'S PRIDE CARROLLTON PROCESSING PLANT,0
GA,Carroll,QUAKER HOUGHTON,96
KY,Carroll,DOW SILICONES CORP,1350.95
KY,Carroll,NORTH AMERICAN STAINLESS,917.36
GA,Carroll,SOUTHWIRE CO VILLA RICA PLANT,0
KY,Carroll,KENTUCKY UTILITIES CO GHENT STATION,28286.84
GA,Carroll,CERRO WIRE LLC,0
GA,Carroll,ROYAL METAL PRODUCTS INC,0.25
GA,Carroll,DECOSTAR INDUSTRIES INC,2914.94
TN,Carter,MAPES PIANO STRING CO,0
TN,Carter,SNAP-ON TOOLS CO,1.74
TN,Carter,COLORWORKS INC,2347.5
KY,Carter,THE SMITHFIELD PACKAGED MEATS CORP - GRAYSON,0
TN,Carter,AYM INC - TENNESSEE DISTRIBUTION CENTER,19
NC,Carteret,S&W MOREHEAD CITY,0
NC,Carteret,U.S. MARINE CORPS MCAS CHERRY PT - BT11 BOMBING RANGE - RNGE,24.95
NC,Carteret,BALLY REFRIGERATED BOXES INC,0.21
NC,Carteret,PARKER OFFSHORE LLC,18523.45
NC,Caswell,CHEMTEK INC YANCEYVILLE MANUFACTURING FACILITY,0
NC,Caswell,ENERGY DYNAMICS INC,0
NC,Catawba,HUNTINGTON ALLOYS CORP SPECIAL METALS WELDING PRODUCTS,0.75
NC,Catawba,ARMACELL ENGINEERED FOAMS,16.73
NC,Catawba,PRYSMIAN CABLES & SYSTEMS USA LLC,4456.67
NC,Catawba,SCM-KERR HICKORY PLANT,0.01
NC,Catawba,STRUCTURAL STEEL OF CAROLINA,163.17
NC,Catawba,ZF CHASIS COMPONENTS LLC,0
NC,Catawba,ABB INSTALLATIONS PRODUCTS INC,0
NC,Catawba,HK RESEARCH CORP,515.44
NC,Catawba,TURBOTEC PRODUCTS INC,0
NC,Catawba,ARGOS HICKORY CONCRETE PLANT,0.06
NC,Catawba,CSP COMPOSITES LLC-NEWTON,1396.5
NC,Catawba,DUKE ENERGY CAROLINAS LLC - MARSHALL STEAM STATION,10737.28
NC,Catawba,HICKORY CHAIR LLC,0.24
NC,Catawba,CORNING OPTICAL COMMUNICATIONS LLC-HMTC,0
NC,Catawba,CAROLINA SOLVENTS INC,1068.33
NC,Catawba,CENTURY FURNITURE CASEGOODS PLANT NO 1,2856.78
NC,Catawba,COMMSCOPE INC (CATAWBA FACILITY),0
NC,Catawba,HICKORY WHITE CASEGOODS DIV,1.5
NC,Catawba,ELITE COMFORT SOLUTIONS - CONOVER,142.75
NC,Catawba,GKN SINTER METALS,4
NC,Catawba,COMMSCOPE INC-CLAREMONT NC FACILITY,0
NC,Catawba,GKN DRIVELINE LLC,0
NC,Catawba,SHURTAPE TECHNOLOGIES LLC - HICKORY TAPE PLANT,111338.25
NC,Catawba,CARPENTER CO,27.58
NC,Catawba,SOUTHERN CONCRETE MATERIALS-SHERRILLS FORD,0.01
GA,Catoosa,US ARMY NATIONAL GUARD CATOOSA RANGE(S),0
GA,Catoosa,SHAW IND INC PLANT RP,0
AL,Chambers,KNAUF INSULATION INC,72208.38
AL,Chambers,KARDOES RUBBER CO INC A HEXPOL CO,1.17
AL,Chambers,NORBORD ALABAMA INC,1086.17
AL,Chambers,EAST ALABAMA LUMBER CO INC,8.53
SC,Charleston,INGEVITY SOUTH CAROLINA LLC CHARLESTON CHEMICAL PLANT,2943.4
SC,Charleston,BRENNTAG MID-SOUTH,11.5
SC,Charleston,CHEVRON,0
SC,Charleston,KALIBURN INC,0
SC,Charleston,CESSCO INC,0
SC,Charleston,LANXESS CORP,1526.94
SC,Charleston,MERCEDES-BENZ VANS LLC,140.71
SC,Charleston,GS II INC,5900
SC,Charleston,BORDEN DAIRY CO OF SOUTH CAROLINA LLC,0
SC,Charleston,SALISBURY ELECTRICAL SAFETY LLC,0
SC,Charleston,BOEING SOUTH CAROLINA INTERIORS RESPONSIBILITY CENTER SOUTH,0
SC,Charleston,MAHLE BEHR CHARLESTON INC,9.16
SC,Charleston,CONCRETE PIPE & PRECAST LLC-CHARLESTON PLANT,0.07
SC,Charleston,BOEING SOUTH CAROLINA,1598.08
SC,Charleston,EVERRIS NA INC,11.43
SC,Charleston,ALLIED AVIATION FUELING OF SOUTH CAROLINA LLC,65.82
SC,Charleston,BASF CORP NORTH CHARLESTON PLANT,250
SC,Charleston,KAPSTONE CHARLESTON KRAFT LLC,37839.99
SC,Charleston,CUMMINS TURBO TECHNOLOGIES,0
SC,Charleston,DETYENS SHIPYARD,3533.63
SC,Charleston,ARGOS NORTH CHARLESTON CONCRETE PLANT,0.05
FL,Charlotte,ARGOS PUNTA GORDA CONCRETE PLANT,0.06
FL,Charlotte,PREFERRED-PUNTA GORDA RM,0.02
FL,Charlotte,PORT CHARLOTTE CONCRETE PLANT,0.18
FL,Charlotte,PREFERRED-PUNTA GORDA BLK,0.01
FL,Charlotte,CEMEX PORT CHARLOTTE,0
GA,Chatham,KERRY INGREDIENTS & FLAVOURS,62.5
GA,Chatham,KRATON CHEMICAL CO LLC,1288.17
GA,Chatham,PHILLIPS 66 SAVANNAH LUBRICANTS PLANT,0
GA,Chatham,COLONIAL CHEMICAL SOLUTIONS INC,7.4
NC,Chatham,MOUNTAIRE FARMS - SILER CITY PLANT,0
NC,Chatham,3M CO-PITTSBORO,2.83
GA,Chatham,OWENS CORNING ROOFING & ASPHALT LLC,16.44
GA,Chatham,HUNTER ARMY AIRFIELD FIRING RANGES,0
GA,Chatham,JOHNSON MATTHEY PROCESS TECHNOLOGIES INC,15460.5
GA,Chatham,NEW NGC INC D/B/A NATIONAL GYPSUM CO,0.23
GA,Chatham,JCB INC,0
GA,Chatham,INTERNATIONAL PAPER CO - SAVANNAH COMPLEX,22628.23
GA,Chatham,GAF,0.03
GA,Chatham,INTERNATIONAL PAPER CO - PORT WENTWORTH,16840.08
GA,Chatham,BASF CORP-SAVANNAH OPERATIONS,142562.5
NC,Chatham,ARCLIN USA LLC,2193.5
GA,Chatham,SEAGATE TERMINALS SAVANNAH LLC,3880
NC,Chatham,ARAUCO NA INC,83986.45
NC,Chatham,TRIANGLE BRICK - MERRY OAKS,674.26
GA,Chatham,ARGOS POOLER CONCRETE PLANT,0.14
GA,Chatham,SOUTHERN STATES CHEMICAL SEAPOINT,5500
NC,Chatham,PALLET ONE OF SILER CITY,1.61
GA,Chatham,GEORGIA PACIFIC GYPSUM LLC- SAVANNAH,0.59
GA,Chatham,EMD PERFORMANCE MATERIALS CORP,1.25
NC,Chatham,GENERAL SHALE BRICK INC MONCURE FACILITY PLANTS 24 & 25,1189.5
GA,Chatham,GULFSTREAM AEROSPACE CORP,5609.5
NC,Chatham,GENERAL TIMBER INC,0
GA,Chatham,FUJI VEGETABLE OIL INC,5
GA,Chatham,ERGON ASPHALT & EMULSIONS INC - GARDEN CITY,0
GA,Chatham,SOLENIS LLC,847.89
GA,Chattahoochee,U.S. ARMY MANEUVER CENTER OF EXCELLENCE,41.85
GA,Chattooga,MOUNT VERNON MILLS INC APPAREL FABRICS DIV,320.38
GA,Chattooga,SHOWA BEST GLOVE INC,3050
TN,Cheatham,ARCOSA MARINE PRODUCTS INC PLT  296,4729
TN,Cheatham,STATE INDUSTRIES INC,5758.17
GA,Cherokee,UNIVERSAL ALLOY CORP,0
SC,Cherokee,WESTROCK CONTAINER LLC,0.21
SC,Cherokee,BIC CONSUMER PRODUCTS MANUFACTURING CO INC,0
NC,Cherokee,SOUTHERN CONCRETE MATERIALS-ANDREWS PLANT,0.01
GA,Cherokee,HYDRO-CHEM,0
GA,Cherokee,CHART  INC,2.55
GA,Cherokee,MEYN AMERICA LLC,0
GA,Cherokee,JCL INVESTMENT HOLDINGS LLC,7826.5
GA,Cherokee,INTERNATIONAL MARBLE INDUSTRIE S,17940
SC,Cherokee,FREIGHTLINER CUSTOM CHASSIS CORP,85.63
AL,Cherokee,PRINCE MINERALS LLC,148.6
NC,Cherokee,TEAM INDUSTRIES ANDREWS INC,91.89
SC,Cherokee,TIMKEN CO GAFFNEY BEARING PLANT,8
GA,Cherokee,J&S CHEMICAL CORP,0
SC,Cherokee,NESTLE PREPARED FOODS CO,0
SC,Cherokee,ADAMS AN OLDCASTLE CO-COWPENS,0
SC,Cherokee,OLDCASTLE LAWN & GARDEN,0
GA,Cherokee,PILGRIM'S PRIDE COMPLEX CANTON,0
SC,Cherokee,CORE MOLDING TECHNOLOGIES,12225.5
GA,Cherokee,ARGOS CANTON CONCRETE PLANT,0.12
GA,Cherokee,READY MIX USA LLC - WOODSTOCK PLANT,0
SC,Cherokee,MILLIKEN CHEMICAL ALLEN PLANT,8234.23
AL,Cherokee,KTH LEESBURG PRODUCTS LLC,1
SC,Cherokee,DUKE ENERGY CAROLINAS LLC - MILL CREEK CT STATION,1.9
GA,Cherokee,INALFA ROOF SYSTEMS INC,80.5
NC,Cherokee,MOOG INC,0
SC,Cherokee,ROYCE ASSOCIATES,0
GA,Cherokee,JD'S GLASSWORKS INC,0
SC,Cherokee,TRIBAL MANUFACTURING INC,0.08
NC,Cherokee,SNAP-ON POWER TOOLS INC,0
GA,Cherokee,ISOTEC INTERNATIONAL INC,53
SC,Chester,OMNOVA SOLUTIONS INC,176.37
SC,Chester,ELECTRIC GLASS FIBER AMERICA LLC,0.55
SC,Chester,OUTOKUMPU STAINLESS BAR LLC,0
SC,Chester,CAROLINA POLY,0
SC,Chester,BORAL STONE PRODUCTS,97.38
SC,Chester,CHEMTRADE PERFORMANCE CHEMICALS US LLC,272.63
SC,Chester,GAF,7959
SC,Chester,ALLVAC RICHBURG PLANT,5.36
TN,Chester,ANVIL INTERNATIONAL,7
SC,Chester,SPECIALTY POLYMERS INC,480.11
TN,Chester,ARVIN SANGO INC,3.99
SC,Chester,JONES-HAMILTON CO,87
SC,Chester,BOISE CASCADE WOOD PRODUCTS-CHESTER PLYWOOD,29461
SC,Chester,GUARDIAN INDUSTRIES LLC,9
SC,Chester,COATEX INC,319.25
SC,Chesterfield,TALLEY METALS TECHNOLOGY,39.3
SC,Chesterfield,OLDCASTLE LAWN & GARDEN,0
SC,Chesterfield,CONBRACO INDUSTRIES INC,27.4
SC,Chesterfield,SCHAEFFLER GROUP USA INC - PLANT I,45.38
SC,Chesterfield,A O SMITH WATER PRODUCTS CO,40.45
SC,Chesterfield,CROWN BEVERAGE PACKAGING,9498.3
SC,Chesterfield,SCHAEFFLER GROUP USA INC  - PLANT I I,2.5
SC,Chesterfield,STANLEY WORKS INC TOOLS DIV,129.99
MS,Chickasaw,CREST FOAM CORP,1.5
AL,Chilton,STELLA-JONES CORP,161.1
AL,Choctaw,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,32083.55
MS,Choctaw,CHOCTAW GENERATION LP LLLP,3055.52
MS,Choctaw,US TVA ACKERMAN COMBINED CYCLE PLANT,24500
MS,Choctaw,SOUTHEASTERN TIMBER PRODUCTS LLC,42.85
NC,Chowan,REGULATOR MARINE INC,48558.5
NC,Chowan,EDENTON BOATWORKS LLC,5443.5
KY,Christian,EMHART TEKNOLOGIES,24877.5
KY,Christian,TRAD NA INC,37
KY,Christian,GRUPO ANTOLIN KENTUCKY,8375
KY,Christian,SUPERIOR GRAPHITE CO,0
KY,Christian,US ARMY FORT CAMPBELL,1698.5
KY,Christian,U S SMOKELESS TOBACCO CO,1167
KY,Christian,METALSA SA DE CV,248.53
KY,Christian,DOUGLAS AUTOTECH CORP,125
KY,Christian,EBONITE INTERNATIONAL INC,3680
KY,Christian,PLYMOUTH ENGINEERED SHAPES,120.44
KY,Christian,U S SMOKELESS TOBACCO CO EAGLE ONE,478.5
KY,Christian,MSSC-US,0
KY,Christian,COMMONWEALTH AGRI-ENERGY LLC,20.22
KY,Christian,AMFINE CHEMICAL CORP,362.3
KY,Christian,FREUDENBERG HOPKINSVILLE KY SITE,125
FL,Citrus,CEMEX LECANTO EAST,0
FL,Citrus,DUKE ENERGY FLORIDA LLC-CRYSTAL RIVER POWER PLANT,15530.07
TN,Claiborne,ROYAL STERILIZATION SYSTEMS,17.93
MS,Claiborne,NSLC SOUTHERN INC - HERMANVILLE FACILITY,13.9
TN,Claiborne,ENGLAND INC,0.1
TN,Claiborne,SUMIRIKO TENNESSEE - TAZEWELL,3689.9
SC,Clarendon,GEORGIA-PACIFIC WOOD PRODUCTS LLC - CLARENDON OSB FACILITY,3021.5
SC,Clarendon,EDWARDS WOOD PRODUCTS - MANNING,0.05
KY,Clark,WINCHESTER FARMS DAIRY,125
KY,Clark,BODYCOTE - WINCHESTER,170.9
KY,Clark,CATALENT PHARMA SOLUTIONS,19100.4
KY,Clark,CONTECH ENGINEERED SOLUTIONS LLC,66.45
AL,Clarke,BOISE WHITE PAPER LLC,16307.85
GA,Clarke,JANSSEN PHARMACEUTICALS INC,1074.13
AL,Clarke,LOUISIANA-PACIFIC CORP CLARKE COUNTY OSB,3968.13
AL,Clarke,CANFOR SOUTHERN PINE - FULTON AL,7539.67
AL,Clarke,SCOTCH PLYWOOD CO INC,5.87
GA,Clarke,POWER PARTNERS INC,1036.11
MS,Clarke,ODOM INDUSTRIES INC,250
GA,Clarke,ARGOS ATHENS CONCRETE PLANT,0.07
GA,Clarke,CERTAINTEED LLC,10037.05
GA,Clarke,PILGRIM'S PRIDE ATHENS PROCESSING PLANT,5268.75
GA,Clarke,ABB MOTORS & MECHANICAL INC,1415.83
GA,Clarke,CATERPILLAR,125.42
GA,Clarke,CARRIER TRANSICOLD,0
AL,Clay,TRU-WOOD CABINET CO LLC,19755.25
FL,Clay,FORTERRA PIPE & PRECAST - GREEN COVE SPRINGS,0.02
FL,Clay,NEW NGC INCD/B/A NATIONAL GYPSUM CO,0
FL,Clay,SAFETY-KLEEN SYSTEMS ORANGE PARK (OPF),0
GA,Clay,US ARMY CORPS OF ENGINEERS W F GEORGE LAKE,0
FL,Clay,US ARMY NATIONAL GUARD CAMP BLANDING RANGES,27.23
KY,Clay,FCI MANCHESTER,0.25
FL,Clay,ARGOS GREEN COVE SPRINGS,0.02
AL,Clay,KOCH FOODS OF ASHLAND LLC,0
FL,Clay,CHEMOURS - STARKE FACILITY,0.1
FL,Clay,PREFERRED-GREEN COVE RM,0.01
AL,Clay,WELLBORN CABINET INC,35244.5
NC,Clay,COLEMAN CABLE LLC,0.5
MS,Clay,YOKOHAMA TIRE MANUFACTURING MISSISSIPPI LLC,929.6
FL,Clay,TITAN FLORIDA-ORANGE PARK RMC PLANT,0
AL,Clay,INTEGRITY CABINETS LLC,8314.33
GA,Clayton,ABC COMPOUNDING CO INC,42.5
GA,Clayton,CLOROX PRODUCTS MANUFACTURING,2.5
GA,Clayton,SAFETY-KLEEN SYSTEMS MORROW (MOR),0
GA,Clayton,DARLING INGREDIENTS INC,0
GA,Clayton,SHERWIN-WILLIAMS CO,771.68
GA,Clayton,POLYNT COMPOSITES USA INC,682.51
GA,Clayton,CLOROX PRODUCTS MANUFACTURING CO,5
GA,Clayton,INDUSTRIAL CHEMICALS INC,31.5
GA,Clayton,GEORGIA MASONRY SUPPLY JONESBORO,0
AL,Cleburne,SOUTHWIRE CO HEFLIN PLANT,2
NC,Cleveland,COMMERCIAL VEHICLE GROUP KINGS MOUNTAIN FACILITY,6000
NC,Cleveland,ALBEMARLE,2617.25
NC,Cleveland,METALSAMERICA,26
NC,Cleveland,CONCRETE SUPPLY CO  LLC - CLEARWATER,0.01
NC,Cleveland,CORMETECH INC,0
NC,Cleveland,KENDRION(SHELBY) IN,0
NC,Cleveland,ABB MOTORS & MECHANICAL INC,0
NC,Cleveland,ELECTRIC GLASS FIBER AMERICA LLC,2501.25
NC,Cleveland,PARKER HANNIFIN - GPD,0
NC,Cleveland,GREENHECK FAN CORP,0.73
NC,Cleveland,CNA HOLDINGS LLC-SHELBY,1755.33
NC,Cleveland,CONCRETE SUPPLY CO - KINGS MOUTAIN,0.01
NC,Cleveland,KSM CASTINGS USA INC,0.01
NC,Cleveland,KINGS MOUNTAIN INTERNATIONAL INC,3.83
NC,Cleveland,CLEVELAND COUNTY GENERATING FACILITY,0
NC,Cleveland,CURTISS-WRIGHT,9855.64
NC,Cleveland,EATON CORP TRANSMISSION DIV,0.5
NC,Cleveland,CONCRETE SUPPLY CO - SHELBY,0
GA,Clinch,BWAY CORP,6371
KY,Clinton,EQUITY GROUP KENTUCKY DIV LLC PROCESSING PLANT,552.88
KY,Clinton,SUN POOLS INC,12516.5
MS,Coahoma,THE COOPER TIRE CO,17.98
MS,Coahoma,COTTONSEED CO-OP CORP,200161.5
GA,Cobb,METAL COATERS,1343.11
GA,Cobb,FIRST AMERICAN RESOURCES CO,199.41
GA,Cobb,US DOD USAFR DOBBINS ARB,0
GA,Cobb,INTERSPACE/CONCORDE BATTERY GEORGIA CORPORATION,0.37
GA,Cobb,READY MIX USA LLC - MARIETTA PLANT,0
GA,Cobb,GLOCK INC,0
GA,Cobb,POLYONE CORP,2.49
GA,Cobb,COMPASS CHEMICAL INTERNATIONAL LLC,2.09
GA,Cobb,ILLINOIS TOOL WORKS CONTAMINATION CONTROL ELECTRONICS,0
GA,Cobb,ARGOS SMYRNA CONCRETE PLANT,0.04
GA,Cobb,MPLX TERMINALS LLC - POWDER SPRINGS GA TERMINAL,122.13
GA,Cobb,ARGOS MARIETTA CONCRETE PLANT,0.12
GA,Cobb,KEMIRA CHEMICALS INC,79.52
GA,Cobb,AJAY NA LLC,7
GA,Cobb,ASPEN REFRIGERANTS INC,1007.1
GA,Cobb,MCDONOUGH/ATKINSON STEAM ELECTRIC GENERATING PLANT,230015
GA,Cobb,CARAUSTAR MILL GROUP INC AUSTELL BOXBOARD MILLS,0.7
GA,Cobb,DOW CHEMICAL CO,5
GA,Cobb,OLDCASTLE PRECAST-ACWORTH,23937.5
GA,Cobb,PRC-DESOTO INTERNATIONAL INC,36.5
TN,Cocke,EASTERN PLATING LLC,2
TN,Cocke,SI GROUP-NEWPORT TN,4789.15
TN,Cocke,SONOCO PRODUCTS CO,0.07
TN,Cocke,AMERICAN APPLIANCE PRODUCTS,0
GA,Coffee,PCC AIRFOILS LLC,189.8
GA,Coffee,OPTIMA CHEMICAL GROUP LLC,413.9
TN,Coffee,US DOD USAF ARNOLD AFB,36.67
GA,Coffee,SOUTHWIRE CO DOUGLAS PLANT,0.38
TN,Coffee,TENNESSEE TANNING CO,2.5
AL,Coffee,WAYNE FARMS LLC - ENTERPRISE FRESH PLANT,369.5
TN,Coffee,BATESVILLE MANUFACTURING INC,6801.48
TN,Coffee,RAVAGO MANUFACTURING AMERICAS,3.5
AL,Coffee,UTILITY TRAILER MFG CO INC,0.5
AL,Coffee,DURA-CAST INC,12.26
AL,Coffee,PILGRIM'S PRIDE ENTERPRISE PROCESSING PLANT,618.13
GA,Coffee,PILGRIM'S PRIDE DOUGLAS PROCESSING PLANT,419.25
GA,Coffee,SOUTHWIRE CO DOUGLAS PLANT 2,48.55
TN,Coffee,SANFORD LP LIQUID MANUFACTURING & TECHNOLOGY CENTER,500
AL,Coffee,MORGAN FUEL LLC,1650
AL,Coffee,HS AUTOMOTIVE OF ALABAMA INC,239
GA,Coffee,ELIXIR DOOR & METALS CO,5
AL,Colbert,FREIGHTCAR ALABAMA,125
AL,Colbert,ESSITY PROFESSIONAL HYGIENE NA BARTON OPERATIONS,470.11
AL,Colbert,MID-SOUTH CENTRAL EXTRUSION DIE,50
AL,Colbert,MESSER LLC,1917.5
AL,Colbert,ROBBINS LLC,0
AL,Colbert,CHEROKEE NITROGEN LLC,11679.94
AL,Colbert,NORTH AMERICAN LIGHTING,1130.43
AL,Colbert,FLEXCO CORP,6.56
AL,Colbert,WISE ALLOYS-ALABAMA RECLAMATION PLANT,4873.82
AL,Colbert,WISE ALLOYS LLC - ALLOYS PLANT,4870.73
AL,Colbert,OCCIDENTAL CHEMICAL CORP,0
AL,Colbert,US TVA MUSCLE SHOALS,2.25
AL,Colbert,HARCROS CHEMICALS INC,657.98
AL,Colbert,READY MIX USA LLC - TUSCUMBIA PLANT,0
SC,Colleton,OLDCASTLE LAWN & GARDEN,0
SC,Colleton,BALCHEM CORP,3
SC,Colleton,CAROLINA COMPOSITES,28052.5
FL,Collier,CEMEX PROSPECT,0
FL,Collier,NAPLES READY MIX PLANT,0.12
FL,Collier,ARTHREX MANUFACTURING INC,12.5
FL,Collier,PREFERRED-NAPLES SHIRLEY RM,0.02
FL,Collier,CEMEX WIGGINS PASS,0
FL,Collier,CEMEX EAST TRAIL,0
GA,Colquitt,SANDERSON FARMS INC,1708.75
FL,Columbia,NEW MILLENNIUM BUILDING SYSTEMS LLC,2899.3
GA,Columbia,ARGOS MARTINEZ CONCRETE PLANT,0.07
GA,Columbia,US BATTERY MANUFACTURING CO,5.5
GA,Columbia,JOHN DEERE COMMERCIAL PRODUCTS,0
FL,Columbia,GREAT SOUTH TIMBER & LUMBER LLC,0
GA,Columbia,CLUB CAR INC,0
FL,Columbia,HUNTER PANELS A DIV OF CARLISLE CONSTRUCTION MATERIALS,1
NC,Columbus,HEXION INC,15166.17
NC,Columbus,WEST FRASER ARMOUR LUMBER MILL,9443.04
NC,Columbus,SILAR LLC SILAR LABORATORIES,282.72
NC,Columbus,CAMPBELL OIL & GAS CO,0
NC,Columbus,INTERNATIONAL PAPER RIEGELWOOD MILL,63378.71
AL,Conecuh,KNUD NIELSEN CO INC-WILD AVENUE,1638
AL,Conecuh,WEYERHAEUSER NR CO,515
AL,Conecuh,KNUD NIELSEN CO INC,990
AL,Conecuh,KNUD NIELSEN CO INC - EVERGREEN,0
GA,Cook,BASF CORP,25.5
MS,Copiah,SANDERSON FARMS INC,628.2
MS,Copiah,DG FOODS LLC,0
MS,Copiah,ABB INC,1450.17
MS,Covington,WE BLAIN & SONS INC MOUNT  OLIVE ASPHALT PLANT,75.76
AL,Covington,MFG ALABAMA LLC,23923
AL,Covington,MFG/ALABAMA LLC - PLANT 2,2510.9
MS,Covington,SANDERSON FARMS INC,2302.25
AL,Covington,ARCLIN USA LLC,586.5
GA,Coweta,ELITE COMFORT SOLUTIONS - N CHRISTOPHER CT,2.5
GA,Coweta,YAMAHA MOTOR MANUFACTURING CORP OF AMERICA,41.52
GA,Coweta,ELITE COMFORT FOAM - SPRAYBERRY RD,30.25
GA,Coweta,BONNELL ALUMINUM INC,9047.85
GA,Coweta,OLDCASTLE PRECAST INC,0
GA,Coweta,FAIRBURN RM - NEWNAN PLANT,0.62
GA,Coweta,PREMIER FOAM INC,31.5
GA,Coweta,KASON INDUSTRIES,0
NC,Craven,U.S. MARINE CORPS CHERRY POINT AIR STATION,1072.96
NC,Craven,MOEN INC,0
NC,Craven,HATTERAS/CABO YACHTS LLC,2402.5
NC,Craven,ARGOS NEW BERN CONCRETE PLANT,0.05
NC,Craven,INTERNATIONAL PAPER- NEW BERN MILL,19965.31
NC,Craven,S&W NEW BERN PLANT,0.01
GA,Crawford,BLUE CUBE OPERATIONS LLC,0
GA,Crisp,NORBORD GEORGIA INC,4866.14
GA,Crisp,DREXEL CHEMICAL CO,4.27
GA,Crisp,HELENA INDUSTRIES INC,15.65
GA,Crisp,STELLA-JONES CORP,0
GA,Crisp,BIG TEX TRAILER MANUFACTURING INC,5.88
GA,Crisp,DREXEL CHEMICAL GW WAREHOUSE FACILITY,6.79
GA,Crisp,GOLDENS' FOUNDRY & MACHINE CO,88.77
TN,Crockett,ABB ENTERPRISE SOFTWARE INC,0
TN,Crockett,THE PICTSWEET CO - BELLS TN PLANT,8400
AL,Cullman,THE GSI GROUP BREMEN AL,3.75
AL,Cullman,LOUISIANA-PACIFIC CORP,5323.3
AL,Cullman,TYSON FARMS INC RIVER VALLEY INGREDIENTS - HANCEVILLE,3624.17
AL,Cullman,FOLEY PRODUCTS CO - CULLMAN,0.03
AL,Cullman,READY MIX USA LLC-CULLMAN PLANT,0
AL,Cullman,WEBB WHEEL,0
AL,Cullman,RELIANCE WORLDWIDE CORP,0
AL,Cullman,ADVANCED HEAT TREAT CORP CULLMAN,32.5
AL,Cullman,ALABAMA CULLMAN YUTAKA TECHNOLOGIES,25.39
AL,Cullman,ROYAL TECH-CULLMAN,9
AL,Cullman,GENERAL DYNAMICS MISSION SYSTEMS,125
AL,Cullman,REHAU AUTOMOTIVE LLC,664.75
AL,Cullman,CULLMAN CASTING CORP,818.75
NC,Cumberland,U.S. ARMY FORT BRAGG,100.09
TN,Cumberland,DURABLE PRODUCTS INC,61.48
NC,Cumberland,DAK AMERICAS LLC,1470.66
NC,Cumberland,HEXION INC-FAYETTEVILLE FACILITY,5878
TN,Cumberland,ROYAL OAK ENTERPRISES LLC,96.39
TN,Cumberland,STONEPEAK CERAMICS INC,556
NC,Cumberland,THE GOODYEAR TIRE & RUBBER CO FAYETTEVILLE PLANT,112.52
NC,Cumberland,VALLEY PROTEINS INC - FAYETTEVILLE FACILITY,646.67
TN,Cumberland,BENCO SALES INC,3525
NC,Cumberland,EATON - FAYETTEVILLE,0.08
NC,Cumberland,OLDCASTLE PRECAST INC,0.15
NC,Cumberland,S&W SPRING LAKE PLANT,0
NC,Cumberland,CARGILL INC,127000
NC,Cumberland,MANN + HUMMEL PUROLATOR FILTERS LLC,0
NC,Cumberland,S&W FAYETTEVILLE PLANT,0
TN,Cumberland,CROSSVILLE INC,206.5
NC,Cumberland,AMERICAN PHOENIX INC,5
KY,Cumberland,ROCORE-BURKESVILLE,0
GA,Dade,MEDSOURCE TRENTON LLC (DBA LAKE REGION MEDICAL),4417.25
GA,Dade,BULL MOOSE TUBE CO,0
GA,Dade,TELEFLEX MEDICAL OEM LLC,0
